geom,document_bbls,certificate_doc_id,pluto20v1_geom_match,crfn,document_date,recorded_datetime,modified_date,reel_yr,reel_nbr,reel_pg
"MULTIPOLYGON(((-73.9622319456193 40.8046886515751,-73.9624091100363 40.8044452038563,-73.9623693105673 40.8044283632538,-73.9624160434529 40.8043641450325,-73.9623834676863 40.8043503603805,-73.9623895862221 40.8043419535207,-73.9623054994643 40.8043063725696,-73.9622986871094 40.8043157418311,-73.9622715460072 40.8043042578975,-73.9622933837317 40.8042742271095,-73.9622895971538 40.8042726256848,-73.9622918671484 40.8042695016971,-73.9622560735754 40.8042543553028,-73.9622875367966 40.8042111200533,-73.962236471382 40.8041895111798,-73.9622480063536 40.8041736589777,-73.9621964244157 40.8041518301957,-73.9621848858803 40.8041676823915,-73.9621370372179 40.8041474351825,-73.9621485745766 40.8041315820905,-73.9621011702443 40.8041115232166,-73.962089635248 40.8041273763047,-73.9620596543367 40.8041146901218,-73.9620711917081 40.8040988370374,-73.9620206986989 40.8040774704905,-73.9620091625042 40.8040933235702,-73.9619570925762 40.8040712901067,-73.9619686287795 40.8040554370321,-73.9619165588956 40.8040334017491,-73.9619050214982 40.8040492557186,-73.9618747266912 40.8040364361099,-73.961886262908 40.8040205830435,-73.9618335615911 40.803998281867,-73.9618220253661 40.8040141340277,-73.9617557548201 40.8039860912439,-73.961767291056 40.8039702390897,-73.9617136431829 40.8039475368224,-73.9617021069381 40.8039633889712,-73.961678753812 40.8039535072424,-73.9617014776193 40.8039222818976,-73.9616285795858 40.8038914344863,-73.9615761403991 40.8039634938351,-73.9615586258648 40.8039560813943,-73.9615289104656 40.8039969144996,-73.9615402700966 40.8040017215499,-73.9615208658229 40.8040283869449,-73.9615096568134 40.8040233701268,-73.961486504732 40.8040551842163,-73.9614977079796 40.8040599245816,-73.961478480388 40.8040863459931,-73.9614027411857 40.8040542962251,-73.9613980220451 40.8040607809369,-73.9613895153678 40.8040571580834,-73.9613615337721 40.8040956072052,-73.961325558049 40.8040803830175,-73.9613421634249 40.8040575645479,-73.9611950606577 40.8039953158798,-73.961178456432 40.8040181343289,-73.9611468988109 40.8040047801077,-73.9611748662612 40.8039663490427,-73.9611663465625 40.8039627432777,-73.9611710645335 40.8039562585749,-73.961098689193 40.8039256316268,-73.9611179168894 40.8038992093776,-73.9605735248194 40.8036688362928,-73.9610169023617 40.8023992855461,-73.961071367812 40.8022433285338,-73.9615787956954 40.8024572970287,-73.9620509684694 40.8026563952508,-73.9622213788239 40.8024222296629,-73.9622239962479 40.8024186240226,-73.9636251567387 40.8030094228058,-73.9623628582886 40.8047440471371,-73.9622319456193 40.8046886515751)),((-73.961071367812 40.8022433285338,-73.9611187049709 40.8021077815981,-73.9613382388026 40.8022003528862,-73.9613686639563 40.8021891059491,-73.9613783023811 40.8021759060632,-73.9615049338894 40.8021983537341,-73.9615110677401 40.8021899532267,-73.961624766568 40.8022378967759,-73.9616623072496 40.8021864889769,-73.9622213788239 40.8024222296629,-73.9620509684694 40.8026563952508,-73.9615787956954 40.8024572970287,-73.961071367812 40.8022433285338)),((-73.9605735248194 40.8036688362928,-73.9611179168894 40.8038992093776,-73.961098689193 40.8039256316268,-73.9611710645335 40.8039562585749,-73.9611663465625 40.8039627432777,-73.9611748662612 40.8039663490427,-73.9611468988109 40.8040047801077,-73.961178456432 40.8040181343289,-73.9611950606577 40.8039953158798,-73.9613421634249 40.8040575645479,-73.961325558049 40.8040803830175,-73.9613615337721 40.8040956072052,-73.9613895153678 40.8040571580834,-73.9613980220451 40.8040607809369,-73.9614027411857 40.8040542962251,-73.961478480388 40.8040863459931,-73.9614977079796 40.8040599245816,-73.9614979238335 40.8040596274892,-73.9623693105673 40.8044283632538,-73.9624091100363 40.8044452038563,-73.9622319456193 40.8046886515751,-73.9604767577854 40.8039459154259,-73.9605735248194 40.8036688362928)),((-73.9611187049709 40.8021077815981,-73.9611659540998 40.8019724831481,-73.9622239962479 40.8024186240226,-73.9622213788239 40.8024222296629,-73.9616623072496 40.8021864889769,-73.961624766568 40.8022378967759,-73.9615110677401 40.8021899532267,-73.9615049338894 40.8021983537341,-73.9613783023811 40.8021759060632,-73.9613686639563 40.8021891059491,-73.9613382388026 40.8022003528862,-73.9611187049709 40.8021077815981)),((-73.9614977079796 40.8040599245816,-73.961486504732 40.8040551842163,-73.9615096568134 40.8040233701268,-73.9615208658229 40.8040283869449,-73.9615402700966 40.8040017215499,-73.9615289104656 40.8039969144996,-73.9615586258648 40.8039560813943,-73.9615761403991 40.8039634938351,-73.9616285795858 40.8038914344863,-73.9617014776193 40.8039222818976,-73.961678753812 40.8039535072424,-73.9617021069381 40.8039633889712,-73.9617136431829 40.8039475368224,-73.961767291056 40.8039702390897,-73.9617557548201 40.8039860912439,-73.9618220253661 40.8040141340277,-73.9618335615911 40.803998281867,-73.961886262908 40.8040205830435,-73.9618747266912 40.8040364361099,-73.9619050214982 40.8040492557186,-73.9619165588956 40.8040334017491,-73.9619686287795 40.8040554370321,-73.9619570925762 40.8040712901067,-73.9620091625042 40.8040933235702,-73.9620206986989 40.8040774704905,-73.9620711917081 40.8040988370374,-73.9620596543367 40.8041146901218,-73.962089635248 40.8041273763047,-73.9621011702443 40.8041115232166,-73.9621485745766 40.8041315820905,-73.9621370372179 40.8041474351825,-73.9621848858803 40.8041676823915,-73.9621964244157 40.8041518301957,-73.9622480063536 40.8041736589777,-73.962236471382 40.8041895111798,-73.9622875367966 40.8042111200533,-73.9622560735754 40.8042543553028,-73.9622918671484 40.8042695016971,-73.9622895971538 40.8042726256848,-73.9622933837317 40.8042742271095,-73.9622715460072 40.8043042578975,-73.9622986871094 40.8043157418311,-73.9623054994643 40.8043063725696,-73.9623895862221 40.8043419535207,-73.9623834676863 40.8043503603805,-73.9624160434529 40.8043641450325,-73.9623693105673 40.8044283632538,-73.9614979238335 40.8040596274892,-73.9614977079796 40.8040599245816)))",1018658010;1018650001;1018650040;1018650020;1018650041;1018650010,2017120800243002,partial,2017000451661,2017-12-06 00:00:00+00,2017-12-11 00:00:00+00,2017-12-11 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9326514611404 40.7718071397109,-73.9326816707375 40.7718056823402,-73.9327359634332 40.7718030620654,-73.9329070018614 40.7717948078168,-73.93290668146 40.7717824590278,-73.9331256603287 40.771778370173,-73.9331591754441 40.7718622579991,-73.9331823357308 40.7719202278267,-73.9329467791689 40.7719315958173,-73.9327395475604 40.7719415966912,-73.9326550462756 40.7719456752404,-73.9326514611404 40.7718071397109)))",4005070025;4005070022;4005070024,2017121000014002,partial,2017000454097,2017-12-08 00:00:00+00,2017-12-12 00:00:00+00,2017-12-12 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9328311831135 40.7070093147898,-73.9329190191488 40.7069950631858,-73.9329193718424 40.7069950057586,-73.93300720784 40.7069807540872,-73.9330842803242 40.7072539456731,-73.9329960912882 40.7072682548302,-73.9329082549094 40.7072825064925,-73.9328311831135 40.7070093147898)),((-73.9328189651055 40.7072969940741,-73.9328197131026 40.7072968729415,-73.9329082549094 40.7072825064925,-73.9329960912882 40.7072682548302,-73.9330842803242 40.7072539456731,-73.9331728220151 40.7072395808214,-73.9332610109753 40.7072252715289,-73.9333491998975 40.7072109621688,-73.9333310289634 40.7071465560679,-73.9334192177664 40.707132246654,-73.9334269782095 40.7071309868243,-73.9335221471075 40.7074683175994,-73.9335143866279 40.7074695765349,-73.9331612767906 40.7075268697011,-73.9331605287906 40.7075269917364,-73.9328959605353 40.7075699182781,-73.9328189651055 40.7072969940741)),((-73.9334269782095 40.7071309868243,-73.9336915443808 40.7070880590597,-73.9337867145563 40.7074253896179,-73.9335221471075 40.7074683175994,-73.9334269782095 40.7071309868243)))",3030750132;3030750004;3030750002,2017121100338001,all,2017000455346,2017-10-30 00:00:00+00,2017-12-13 00:00:00+00,2017-12-13 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8585549366707 40.8722988203174,-73.8585571659504 40.8722312224178,-73.8589283982293 40.8722377344284,-73.8589261693288 40.8723053314347,-73.8585549366707 40.8722988203174)),((-73.8585502842296 40.8724398294351,-73.8585549366707 40.8722988203174,-73.8589261693288 40.8723053314347,-73.8589239062753 40.8723739270408,-73.8589215176743 40.8724463405672,-73.8585502842296 40.8724398294351)))",2046100054;2046100051,2017121100962001,all,2017000471149,2017-12-11 00:00:00+00,2017-12-27 00:00:00+00,2017-12-27 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9319748426414 40.8477653200572,-73.9317986502891 40.8480053250849,-73.9315872111366 40.8482933411915,-73.9311046929535 40.8480892798325,-73.9313161335466 40.8478012646001,-73.9314923270993 40.8475612603009,-73.9319748426414 40.8477653200572)))",1021520083;1021520077,2017121101278001,partial,2017000458190,2017-11-14 00:00:00+00,2017-12-14 00:00:00+00,2017-12-14 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9463287871214 40.693009737464,-73.9463151983135 40.6929419008802,-73.9462860282025 40.6927962653004,-73.9463538089116 40.6927884822635,-73.9464304044322 40.6927796848098,-73.946486243717 40.693058461906,-73.9464299528331 40.693064927516,-73.9464096478836 40.6930672593965,-73.9463707891211 40.693071722248,-73.9463418668969 40.6930750433666,-73.9463287871214 40.693009737464)))",3017710047;3017710048,2017121200819001,partial,2017000457328,2017-12-12 00:00:00+00,2017-12-14 00:00:00+00,2017-12-14 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8178056155617 40.6061843880586,-73.817888616284 40.6061809553292,-73.8179116700993 40.606453710041,-73.8178286702231 40.6064571418883,-73.8178056155617 40.6061843880586)),((-73.817888616284 40.6061809553292,-73.8180692044786 40.6061734869173,-73.8180922590316 40.6064462406925,-73.8179116700993 40.606453710041,-73.817888616284 40.6061809553292)),((-73.8180692044786 40.6061734869173,-73.8180871850671 40.6061727436288,-73.8181102396933 40.6064454974004,-73.8180922590316 40.6064462406925,-73.8180692044786 40.6061734869173)))",4154630005;4154630002;4154630001,2017121201175002,all,2017000459022,2017-12-07 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9258392369225 40.5868106149603,-73.925957122471 40.5867333531081,-73.9260656842407 40.5868238022785,-73.9260476659487 40.586835611858,-73.9259425585311 40.5869044981632,-73.9258392369225 40.5868106149603)),((-73.925957122471 40.5867333531081,-73.9260236717509 40.5866897358812,-73.9260303816368 40.586696645417,-73.9261385977928 40.5867760151528,-73.9260656842407 40.5868238022785,-73.925957122471 40.5867333531081)))",3088661800;3088661895,2017121201197002,all,2017000459369,2017-12-07 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9794082890503 40.6341931005441,-73.9793661556329 40.6341677154615,-73.9795997392673 40.6339434585368,-73.97966772864 40.6339845846814,-73.9794342491417 40.6342087409037,-73.9794082890503 40.6341931005441)),((-73.9795384796335 40.6342715382887,-73.9794891298502 40.6342418051613,-73.9797225241476 40.6340177307606,-73.97977731971 40.634050875913,-73.9795440106129 40.634274870293,-73.9795384796335 40.6342715382887)))",3053810058;3053810060,2017121201286003,all,2017000459378,2017-12-12 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8845176810592 40.8327856824832,-73.8845601179098 40.8327349865711,-73.8845675783709 40.8327256405956,-73.8845908706182 40.832695348738,-73.8846540148809 40.8326116874732,-73.8847263785722 40.8325092276466,-73.8847786035964 40.8324336463458,-73.8852389036308 40.8325964600719,-73.8850409418268 40.8329300962636,-73.884919867207 40.8328886517946,-73.884804544751 40.8330830075814,-73.8845962971743 40.8330117224116,-73.8846059487632 40.8329954574214,-73.8847168669549 40.8328566777863,-73.8845176810592 40.8327856824832)))",2030140005;2030141102;2030140015;2030141101,2017121300261001,partial,2017000474825,2017-12-11 00:00:00+00,2017-12-29 00:00:00+00,2017-12-29 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8949724856389 40.6798694059075,-73.8947045366266 40.6795437509053,-73.8948939066451 40.6794538734422,-73.8954104915968 40.6801244435027,-73.8952058429958 40.6801530125436,-73.8949724856389 40.6798694059075)),((-73.8948939066451 40.6794538734422,-73.8951815178359 40.6793173682843,-73.8953286896958 40.6795266234673,-73.8953926837034 40.67961761117,-73.8954615663871 40.6797155489498,-73.8955077841307 40.6797812627893,-73.8955522233553 40.6798444481502,-73.8955966638456 40.6799076343949,-73.8956451927588 40.6799766335522,-73.8957188738617 40.6800813915226,-73.8954104915968 40.6801244435027,-73.8948939066451 40.6794538734422)),((-73.8948939066451 40.6794538734422,-73.8951815178359 40.6793173682843,-73.8953286896958 40.6795266234673,-73.8953926837034 40.67961761117,-73.8954615663871 40.6797155489498,-73.8955077841307 40.6797812627893,-73.8955522233553 40.6798444481502,-73.8955966638456 40.6799076343949,-73.8956451927588 40.6799766335522,-73.8957188738617 40.6800813915226,-73.8954104915968 40.6801244435027,-73.8948939066451 40.6794538734422)))",3034870020;3034870021;3034870021,2017121300324001,all,2017000458950,2017-08-02 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.948959218062 40.7035266789212,-73.9489644116814 40.7035233196135,-73.9490049413121 40.7034971011645,-73.9490697424838 40.7034551822133,-73.949307211244 40.7036681248126,-73.9492424088314 40.7037100438958,-73.9492420678773 40.7037102652714,-73.9492018779812 40.7037362624272,-73.9491966843566 40.703739622646,-73.948959218062 40.7035266789212)),((-73.9488725140158 40.7035827657411,-73.9489390153869 40.7035397462932,-73.948959218062 40.7035266789212,-73.9491966843566 40.703739622646,-73.9491832593035 40.7037483066587,-73.9491764828468 40.7037526900598,-73.9491306872814 40.7037823146784,-73.9491099814172 40.7037957087433,-73.9488725140158 40.7035827657411)))",3022420046;3022420045;3022420047,2017121300986001,partial,2017000459109,2017-12-13 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9686288308484 40.7874449950153,-73.9688178629961 40.7871878578229,-73.968865349728 40.7872078842966,-73.9690463440089 40.7869610237684,-73.9691617907596 40.7870097105905,-73.9689807967743 40.7872565712981,-73.9689422176703 40.7872403005612,-73.968753185854 40.7874974379555,-73.9686288308484 40.7874449950153)),((-73.968753185854 40.7874974379555,-73.9689422176703 40.7872403005612,-73.9689807967743 40.7872565712981,-73.9690045739451 40.7872665984706,-73.9688155422954 40.7875237350656,-73.968753185854 40.7874974379555)),((-73.9690045739451 40.7872665984706,-73.9689807967743 40.7872565712981,-73.9691617907596 40.7870097105905,-73.9692164652116 40.7870327672281,-73.9690354701818 40.7872796280205,-73.9690045739451 40.7872665984706)))",1012020040;1012020041;1012020024,2017121400188001,all,2017000459124,2017-11-27 00:00:00+00,2017-12-15 00:00:00+00,2017-12-15 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9528626267512 40.6804729725548,-73.9528854145715 40.6802237609164,-73.9531366415685 40.6801928434904,-73.9531951055557 40.68049161295,-73.9528626267512 40.6804729725548)),((-73.9525808427439 40.6804571743142,-73.9526069003795 40.680172292899,-73.9526348669725 40.6801738010698,-73.9527532447818 40.6801801848578,-73.9527531207941 40.6801815535889,-73.9527498413162 40.6802174242353,-73.9528127330835 40.6802208152669,-73.9528799114004 40.6802244376508,-73.9528854145715 40.6802237609164,-73.9528626267512 40.6804729725548,-73.9525808427439 40.6804571743142)))",3018600006;3018600011,2017121401090002,all,2017000461279,2017-12-14 00:00:00+00,2017-12-18 00:00:00+00,2017-12-18 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8867801355289 40.8247641489439,-73.8872090749692 40.8247424711127,-73.8872215529241 40.8248949139242,-73.8871838290375 40.8248968193945,-73.8872067594998 40.8251769465866,-73.8867124841879 40.8252019262972,-73.8867801355289 40.8247641489439)),((-73.8867801355289 40.8247641489439,-73.8868658047988 40.824209753307,-73.8868664680307 40.8242059268481,-73.8868681079398 40.8241965894091,-73.8868711821496 40.8241796198693,-73.8868746643186 40.8241611532041,-73.8868795380602 40.8241364780808,-73.8868852127403 40.8241092517361,-73.8868935126162 40.8240718667647,-73.8869034938017 40.8240300683075,-73.886912818741 40.823993561423,-73.8869223262084 40.823958459491,-73.8869338157646 40.823918430184,-73.8869457329506 40.8238792711745,-73.8869608518533 40.8238324880973,-73.8869728201401 40.8237974227914,-73.88698856824 40.8237535624376,-73.8870010620067 40.8237203742778,-73.8870147702717 40.8236854106271,-73.887029108245 40.8236502900045,-73.8870439128312 40.8236154201751,-73.8870601621535 40.8235786138901,-73.8870763519906 40.8235433203785,-73.8870926527073 40.8235090391311,-73.8871037261107 40.8234864141929,-73.8871134284668 40.8234669981814,-73.8871216268596 40.8234508810164,-73.8871301768586 40.8234343346582,-73.8871371566255 40.8234210213458,-73.8871436342665 40.8234088160527,-73.8871475704268 40.8234014772566,-73.8871511984885 40.8234457996424,-73.8871569924723 40.8235165870374,-73.8871625983329 40.8235850734786,-73.8871678627352 40.823649406495,-73.8871734686182 40.8237178929343,-73.8871790419928 40.8237859831222,-73.8871846478987 40.8238544695593,-73.8871903258177 40.8239238376518,-73.8871959317469 40.8239923240868,-73.8872015005204 40.8240603584352,-73.8872071064742 40.8241288439677,-73.8872127658471 40.8241979914161,-73.887218370637 40.8242664778458,-73.8872240718571 40.8243361278099,-73.8872296778558 40.8244046142386,-73.8872351665656 40.8244716678619,-73.8872407725871 40.8245401542885,-73.8872465086953 40.8246102302172,-73.8872521135562 40.82467871574,-73.8872575372955 40.8247449615504,-73.887263143363 40.8248134479728,-73.8872689178124 40.8248840111032,-73.8872745239034 40.8249524975234,-73.8872800568472 40.8250200842754,-73.8872858812935 40.8250912453808,-73.887292541986 40.8251726117257,-73.8872067594998 40.8251769465866,-73.8871838290375 40.8248968193945,-73.8872215529241 40.8248949139242,-73.8872090749692 40.8247424711127,-73.8867801355289 40.8247641489439)))",2027560090;2027560085,2017122100807001,all,2017000467475,2017-12-21 00:00:00+00,2017-12-22 00:00:00+00,2017-12-22 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9295378293741 40.850762012285,-73.929418321544 40.8509263384208,-73.9293993603414 40.8509183448585,-73.929380576696 40.8509441738749,-73.92942481952 40.8509628267229,-73.9293906206211 40.851009596251,-73.9293604750527 40.8510508221217,-73.9293286548862 40.8510943396104,-73.929297682647 40.8511366977764,-73.9292659217808 40.8511801333388,-73.9292358223742 40.8512212970701,-73.9292035661841 40.8512654085803,-73.929172764799 40.8513075389919,-73.9288563378719 40.8511748522281,-73.9292472963057 40.8506401834144,-73.9295378293741 40.850762012285)),((-73.9297861914039 40.8511110313572,-73.9298209328186 40.8510635191371,-73.9297184923509 40.8510205636468,-73.9296607680001 40.8509963583642,-73.9296239742926 40.8510466788192,-73.92942481952 40.8509628267229,-73.929380576696 40.8509441738749,-73.9293993603414 40.8509183448585,-73.929418321544 40.8509263384208,-73.9295378293741 40.850762012285,-73.9298207865787 40.8508806633794,-73.9299789965893 40.8509470050985,-73.9300359528878 40.85097088738,-73.9299336613457 40.8511107878374,-73.9300202795975 40.8511471095215,-73.9299855382806 40.8511946227014,-73.9297861914039 40.8511110313572)))",1021560048;1021560061,2017122100835002,all,2017000468958,2017-10-30 00:00:00+00,2017-12-22 00:00:00+00,2017-12-22 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9740909901377 40.6253708202788,-73.974452605919 40.6253306731747,-73.9744589621808 40.6253645404421,-73.9744650259335 40.6253968542471,-73.974473888626 40.6254440785824,-73.9744801894717 40.6254776540675,-73.9741185729106 40.6255178012577,-73.9741034098011 40.62543700139,-73.9740909901377 40.6253708202788)))",3065150020;3065150021,2017122700241001,partial,2017000473221,2017-12-27 00:00:00+00,2017-12-28 00:00:00+00,2017-12-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.962233653395 40.6739139693449,-73.9623656659728 40.6735522828878,-73.9624260630126 40.6735648287938,-73.9622939725566 40.6739267260146,-73.962233653395 40.6739139693449)),((-73.9620192214731 40.6742458943502,-73.9621470601692 40.6738956523267,-73.96216691031 40.6738998507536,-73.962233653395 40.6739139693449,-73.9622939725566 40.6739267260146,-73.9623523274196 40.6739390686734,-73.9624053073238 40.6739502757979,-73.9623921347391 40.6739863677395,-73.962277471062 40.6743005181065,-73.9620192214731 40.6742458943502)))",3011740060;3011740018,2017122800263001,all,2018000069240,2017-12-27 00:00:00+00,2018-02-27 00:00:00+00,2018-02-27 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9458535695028 40.8144329545331,-73.9460345454442 40.814184599391,-73.9460811109694 40.8142041871819,-73.9461229608416 40.8142217916563,-73.9461367038509 40.8142275729665,-73.9461807646724 40.8142461086664,-73.9462043596812 40.8142560341528,-73.946229051865 40.8142664203002,-73.9462792312862 40.8142875288349,-73.9462944648602 40.8142939366663,-73.94633017615 40.8143089600821,-73.9463818781654 40.8143307086338,-73.9462009031237 40.8145790634146,-73.9461134884063 40.8145422922114,-73.9460233853653 40.8145043886587,-73.945941985129 40.8144701469357,-73.9458535695028 40.8144329545331)),((-73.9456003529212 40.8143264343835,-73.9457813295171 40.814078080535,-73.9457928437843 40.814082924321,-73.9459061109471 40.8141305715019,-73.9457251346734 40.8143789264446,-73.9456003529212 40.8143264343835)))",1019380046;1019380043,2017122800785002,all,2018000022455,2017-11-21 00:00:00+00,2018-01-19 00:00:00+00,2018-01-19 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9546490334184 40.810020628752,-73.9547011198156 40.8100426474909,-73.9545833121041 40.8102046223131,-73.9545312256197 40.810182602621,-73.9546490334184 40.810020628752)),((-73.9543085864004 40.810195274654,-73.9542639016561 40.8101763834022,-73.9543233077503 40.810094704786,-73.9543778407733 40.8101177593121,-73.9544289840304 40.8101393797804,-73.9545467908168 40.8099774051137,-73.9545998901768 40.8099998520344,-73.9546490334184 40.810020628752,-73.9545312256197 40.810182602621,-73.9545833121041 40.8102046223131,-73.9547011198156 40.8100426474909,-73.9547635901238 40.810069058407,-73.9546457848885 40.8102310323928,-73.9545863766979 40.8103127111724,-73.9543085864004 40.810195274654)))",1019500101;1019500001,2017122801023001,all,2018000003461,2017-12-13 00:00:00+00,2018-01-03 00:00:00+00,2018-01-03 00:00:00+00,0,0,0
